Document, Word, Count
2, 4938, 1
2, 7287, 2
2, 5534, 2
2, 1824, 1
2, 6491, 2
2, 674, 34
2, 3939, 1
2, 986, 1
2, 4069, 1
2, 1721, 1
2, 2977, 4
2, 2114, 1
2, 4661, 1
2, 1262, 1
2, 823, 1
2, 3603, 3
2, 1255, 2
2, 5680, 1
2, 1266, 2
2, 3782, 1
2, 1206, 1
2, 4945, 1
2, 6711, 1
2, 5097, 1
2, 5285, 9
2, 4144, 6
2, 4576, 1
2, 42, 1
2, 1089, 1
2, 3634, 1
2, 1899, 1
2, 1818, 5
2, 1681, 1
2, 2214, 1
2, 2592, 7
2, 227, 1
2, 3460, 8
2, 3923, 1
2, 577, 1
2, 5532, 1
2, 6526, 2
2, 350, 1
2, 475, 1
2, 330, 1
2, 3840, 2
2, 5893, 1
2, 7385, 3
2, 2634, 1
2, 3355, 1
2, 526, 1
2, 7147, 1
2, 125, 2
2, 7251, 2
2, 3268, 1
2, 141, 1
2, 5456, 10
2, 3038, 1
2, 6349, 1
2, 2103, 1
2, 3982, 4
2, 1169, 2
2, 402, 1
2, 1085, 3
2, 4851, 1
2, 7258, 1
2, 346, 1
2, 1149, 3
2, 4986, 1
2, 6688, 1
2, 4979, 1
2, 64, 2
2, 4725, 1
2, 6237, 5
2, 4290, 1
2, 459, 3
2, 1208, 1
2, 5888, 3
2, 501, 1
2, 6755, 1
2, 3230, 1
2, 3076, 4
2, 2388, 1
2, 5682, 12
2, 3503, 1
2, 285, 1
2, 5597, 1
2, 2781, 15
2, 631, 1
2, 1655, 5
2, 5396, 1
2, 1387, 1
2, 4479, 1
2, 6697, 2
2, 5134, 2
2, 3581, 1
2, 2217, 1
2, 2807, 1
2, 1119, 3
2, 1013, 1
2, 3124, 1
2, 214, 1
2, 2410, 1
2, 3892, 1
2, 4124, 7
2, 6617, 1
2, 5799, 2
2, 7266, 1
2, 5791, 1
2, 17, 1
2, 4855, 1
2, 1601, 1
2, 4100, 1
2, 3299, 1
2, 3077, 3
2, 1922, 1
2, 4844, 1
2, 2310, 1
2, 246, 1
2, 3566, 1
2, 7180, 1
2, 816, 2
2, 4671, 1
2, 2238, 1
2, 4770, 1
2, 3001, 3
2, 2001, 2
2, 5833, 3
2, 2713, 1
2, 5070, 1
2, 3574, 1
2, 6969, 1
2, 4090, 1
2, 2686, 1
2, 1102, 1
2, 7028, 2
2, 6642, 1
2, 7231, 1
2, 4693, 1
2, 2731, 3
2, 5306, 5
2, 5294, 1
2, 1800, 1
2, 971, 1
2, 6174, 6
2, 2783, 5
2, 4387, 1
2, 2992, 2
2, 6149, 38
2, 5550, 1
2, 3059, 4
2, 4080, 1
2, 233, 1
2, 623, 1
2, 1171, 2
2, 3103, 1
2, 4594, 1
2, 5738, 2
2, 5160, 1
2, 2796, 1
2, 7119, 2
2, 2919, 1
2, 441, 1
2, 1623, 1
2, 1067, 25
2, 1443, 1
2, 2391, 1
2, 5238, 1
2, 6221, 1
2, 2874, 1
2, 4519, 1
2, 2227, 1
2, 98, 1
2, 3409, 1
2, 1758, 9
2, 510, 2
2, 5186, 16
2, 2851, 1
2, 4715, 1
2, 3393, 1
2, 1455, 1
2, 6366, 1
2, 636, 1
2, 3394, 1
2, 1692, 1
2, 5304, 2
2, 2589, 1
2, 594, 1
2, 6134, 1
2, 119, 1
2, 7320, 24
2, 1267, 1
2, 978, 1
2, 2591, 2
2, 1935, 1
2, 2993, 1
2, 7192, 2
2, 4664, 2
2, 2866, 1
2, 454, 3
2, 1370, 1
2, 5887, 1
2, 4383, 1
2, 3632, 1
2, 3126, 1
2, 5236, 3
2, 1605, 5
2, 4787, 2
2, 7254, 1
2, 722, 1
2, 4502, 1
2, 211, 1
2, 1925, 6
2, 2608, 1
2, 1608, 3
2, 6950, 6
2, 7056, 1
2, 2466, 3
2, 6886, 1
2, 3530, 1
2, 6970, 1
2, 5907, 1
2, 3831, 1
2, 5308, 2
2, 4888, 5
2, 1555, 1
2, 3610, 1
2, 1141, 1
2, 1444, 1
2, 4004, 1
2, 2520, 1
2, 3266, 1
2, 4092, 1
2, 2601, 1
2, 7138, 1
2, 1060, 1
2, 6460, 1
2, 1458, 1
2, 5427, 2
2, 1572, 1
2, 1678, 1
2, 3943, 1
2, 4013, 1
2, 7425, 4
2, 4005, 11
2, 96, 2
2, 5730, 1
2, 2970, 3
2, 3500, 1
2, 1214, 2
2, 6563, 1
2, 5414, 1
2, 7155, 8
2, 3862, 1
2, 1132, 3
2, 2511, 2
2, 1480, 1
2, 4259, 5
2, 2530, 4
2, 1048, 1
2, 1569, 4
2, 532, 4
2, 1882, 3
2, 4657, 1
2, 6305, 2
2, 5875, 7
2, 7134, 1
2, 3736, 1
2, 5961, 2
2, 4542, 1
2, 6788, 1
3, 7049, 4
3, 2494, 1
3, 6476, 1
3, 3351, 1
3, 2311, 1
3, 5548, 2
3, 2334, 4
3, 1438, 1
3, 5991, 1
3, 4831, 1
3, 988, 1
3, 9, 1
3, 83, 1
3, 6206, 2
3, 1154, 1
3, 6410, 1
3, 7281, 1
3, 1269, 1
3, 88, 1
3, 2594, 1
3, 2724, 2
3, 208, 1
3, 3016, 1
3, 3745, 3
3, 3792, 4
3, 6275, 1
3, 7201, 3
3, 4171, 3
3, 6304, 1
3, 1575, 1
3, 4164, 1
3, 6018, 1
3, 4136, 3
3, 670, 1
3, 2008, 1
3, 2648, 1
3, 5440, 3
3, 618, 1
3, 7104, 2
3, 4211, 2
3, 5262, 3
3, 4098, 2
3, 1439, 1
3, 4007, 2
3, 3996, 2
3, 4852, 1
3, 6128, 1
3, 5921, 1
3, 2707, 1
3, 4615, 1
3, 6043, 2
3, 7036, 1
3, 6330, 4
3, 6326, 5
3, 2599, 1
3, 3244, 1
3, 3828, 1
3, 5899, 1
3, 416, 2
3, 341, 1
3, 2908, 2
3, 1936, 2
3, 2395, 1
3, 1403, 1
3, 6141, 3
3, 7047, 1
3, 565, 1
3, 6428, 4
3, 3334, 1
3, 4981, 1
3, 5883, 3
3, 6078, 1
3, 1759, 1
3, 2647, 1
3, 4517, 2
3, 1567, 2
3, 2071, 1
3, 3161, 8
3, 3432, 7
3, 6409, 1
3, 2169, 3
3, 1319, 1
3, 6479, 3
3, 182, 1
3, 4135, 1
3, 2203, 2
3, 1582, 1
3, 2116, 5
3, 3100, 2
3, 3125, 1
3, 7236, 1
3, 2011, 6
3, 5927, 1
3, 7136, 1
3, 2482, 4
3, 1846, 2
3, 6157, 1
3, 2509, 1
3, 2066, 2
3, 2085, 1
3, 3218, 1
3, 7383, 1
3, 7295, 4
3, 5606, 6
3, 3052, 1
3, 952, 1
3, 994, 3
3, 6389, 1
3, 3886, 2
3, 669, 1
3, 3428, 1
3, 6938, 1
3, 5920, 1
3, 4881, 1
3, 4669, 1
3, 7347, 1
3, 4461, 1
3, 4447, 2
3, 1960, 1
3, 5575, 1
3, 4054, 1
3, 6546, 2
3, 6300, 1
3, 628, 1
3, 1510, 1
3, 4183, 2
3, 2109, 1
3, 4011, 1
3, 7005, 3
3, 4070, 2
3, 1087, 1
3, 2462, 1
3, 3827, 1
3, 3572, 4
3, 5990, 2
3, 3050, 1
3, 6879, 6
3, 267, 2
3, 5731, 1
3, 4212, 11
3, 2801, 1
3, 4115, 1
3, 4430, 1
3, 6536, 1
3, 7420, 1
3, 0, 1
3, 6101, 1
3, 6367, 1
3, 6968, 1
3, 5724, 1
3, 4631, 1
3, 4286, 2
3, 6902, 1
3, 6523, 3
3, 6995, 1
3, 1082, 2
3, 77, 2
3, 1699, 1
3, 229, 3
3, 3130, 1
3, 4234, 1
3, 7323, 4
3, 4406, 1
3, 3832, 1
3, 1216, 1
3, 7146, 2
3, 1345, 2
3, 7414, 1
3, 603, 1
3, 3065, 1
3, 6597, 2
3, 5003, 2
3, 6266, 1
3, 571, 4
3, 6544, 1
3, 2572, 1
3, 5916, 1
3, 3338, 1
3, 7186, 4
3, 3408, 3
3, 7143, 4
3, 1112, 1
3, 6813, 1
3, 1053, 1
3, 2063, 2
3, 541, 1
3, 6198, 1
3, 5395, 1
3, 5600, 1
3, 6113, 1
3, 861, 6
3, 6740, 1
3, 103, 1
3, 63, 1
3, 308, 1
3, 6152, 6
3, 258, 1
3, 1554, 2
3, 1596, 2
3, 5210, 1
3, 120, 1
3, 2120, 1
3, 981, 1
3, 2657, 1
3, 7363, 1
3, 5736, 1
3, 450, 1
3, 33, 1
3, 582, 3
3, 4405, 1
3, 5910, 2
3, 4421, 1
3, 869, 1
3, 1039, 3
3, 57, 2
3, 1379, 1
3, 2709, 3
3, 4088, 1
3, 3499, 1
3, 7268, 3
3, 5684, 5
3, 1891, 1
3, 6203, 2
3, 3795, 2
3, 5965, 1
3, 3096, 1
3, 1903, 1
3, 5500, 1
3, 3870, 2
3, 1729, 1
3, 253, 1
3, 4141, 1
3, 1702, 7
3, 3003, 1
3, 4828, 3
3, 513, 1
3, 6959, 2
3, 821, 1
3, 3951, 1
3, 3573, 1
3, 3910, 1
3, 7391, 1
3, 3195, 1
3, 1595, 1
3, 3358, 1
3, 918, 1
3, 4537, 1
3, 5266, 1
3, 6951, 1
3, 384, 1
3, 1548, 5
3, 2201, 3
3, 1524, 1
3, 2784, 8
3, 893, 2
3, 5050, 2
3, 7355, 2
3, 461, 2
3, 2799, 2
3, 3750, 1
3, 3612, 2
3, 2832, 1
3, 1284, 1
3, 2042, 1
3, 5659, 2
3, 1617, 1
3, 6559, 2
3, 4659, 1
3, 1793, 1
3, 5270, 1
3, 1504, 1
3, 794, 2
3, 1218, 1
3, 5374, 1
3, 5085, 6
3, 3097, 2
3, 2396, 1
3, 2678, 1
3, 6632, 1
3, 4908, 1
3, 961, 1
3, 1788, 1
3, 948, 2
3, 613, 4
3, 591, 2
3, 3293, 1
3, 6595, 1
3, 5931, 1
3, 2056, 1
3, 3237, 1
3, 1745, 1
3, 6866, 1
3, 2324, 1
3, 3010, 11
3, 4159, 8
3, 4058, 4
3, 4094, 9
3, 3778, 1
3, 5595, 4
3, 2984, 5
3, 1413, 1
3, 759, 1
3, 4403, 1
3, 792, 1
3, 4161, 3
3, 7144, 1
3, 5778, 1
3, 4044, 1
3, 4144, 2
3, 4576, 2
3, 3634, 1
3, 1817, 1
3, 494, 2
3, 764, 2
3, 4491, 1
3, 2592, 2
3, 115, 1
3, 3460, 2
3, 5532, 2
3, 6526, 8
3, 370, 1
3, 5893, 1
3, 2633, 3
3, 6629, 3
3, 2298, 1
3, 304, 3
3, 789, 2
3, 62, 2
3, 2949, 2
3, 4474, 1
3, 141, 2
3, 1948, 1
3, 2380, 3
3, 1095, 1
3, 4003, 3
3, 964, 1
3, 1059, 6
3, 1667, 1
3, 4851, 1
3, 1684, 1
3, 4566, 1
3, 1866, 1
3, 5529, 1
3, 5577, 1
3, 756, 1
3, 6121, 1
3, 2510, 1
3, 2534, 1
3, 151, 1
3, 1208, 4
3, 5888, 3
3, 5862, 3
3, 5682, 2
3, 2090, 2
3, 1166, 1
3, 3784, 2
3, 7237, 1
3, 1336, 6
3, 707, 1
3, 3876, 1
3, 1400, 1
3, 5309, 1
3, 1657, 1
3, 2789, 2
3, 2100, 3
3, 5772, 1
3, 4958, 1
3, 2217, 1
3, 704, 2
3, 1013, 3
3, 7361, 1
3, 7152, 1
3, 6169, 1
3, 349, 1
3, 1918, 2
3, 3443, 1
3, 7372, 1
3, 5799, 5
3, 1045, 4
3, 5155, 2
3, 503, 2
3, 1055, 13
3, 6924, 1
3, 4100, 1
3, 847, 1
3, 3077, 1
3, 246, 1
3, 5024, 14
3, 1783, 1
3, 816, 1
3, 492, 1
3, 2238, 2
3, 3001, 3
3, 5833, 4
3, 1760, 1
3, 4090, 1
3, 2221, 3
3, 6642, 1
3, 6843, 1
3, 5434, 9
3, 5460, 1
3, 5959, 1
3, 971, 6
3, 5773, 4
3, 5948, 4
3, 832, 2
3, 2992, 1
3, 3315, 2
3, 2994, 1
3, 4080, 1
3, 1171, 1
3, 4594, 1
3, 4928, 1
3, 5738, 6
3, 3049, 2
3, 5445, 2
3, 5108, 1
3, 5635, 6
3, 2351, 1
3, 5095, 2
3, 7228, 1
3, 4347, 1
3, 4119, 1
3, 1067, 1
3, 5710, 1
3, 4926, 2
3, 226, 5
3, 3231, 1
3, 455, 2
3, 6912, 1
3, 45, 1
3, 4365, 1
3, 4635, 4
3, 2874, 1
3, 6168, 1
3, 510, 1
3, 2851, 1
3, 5648, 1
3, 1014, 2
3, 5578, 1
3, 2037, 2
3, 7304, 1
3, 6116, 2
3, 5131, 9
3, 6134, 1
3, 1267, 1
3, 1935, 1
3, 1110, 7
3, 7382, 9
3, 2457, 8
3, 2287, 1
3, 2216, 1
3, 5788, 1
3, 4664, 4
3, 4232, 1
3, 815, 1
3, 5887, 1
3, 1401, 1
3, 5587, 2
3, 1605, 1
3, 4787, 1
3, 898, 1
3, 5240, 1
3, 1925, 8
3, 6533, 6
3, 4453, 1
3, 2968, 1
3, 999, 3
3, 5012, 1
3, 5837, 12
3, 3866, 8
3, 387, 2
3, 7222, 1
3, 1604, 3
3, 2804, 2
3, 1411, 1
3, 3512, 1
3, 4103, 2
3, 6970, 6
3, 2418, 2
3, 5907, 1
3, 3808, 2
3, 4888, 3
3, 1555, 16
3, 3361, 1
3, 3448, 1
3, 4865, 1
3, 767, 1
3, 1861, 5
3, 2619, 2
3, 2911, 1
3, 711, 2
3, 5701, 1
3, 3219, 1
3, 6930, 1
3, 1790, 1
3, 4468, 3
3, 3594, 1
3, 4051, 1
3, 146, 1
3, 6842, 1
3, 4005, 8
3, 5472, 2
3, 61, 1
3, 3500, 4
3, 1050, 1
3, 7245, 1
3, 6563, 2
3, 5414, 1
3, 4259, 1
3, 1466, 1
3, 6564, 64
3, 532, 10
3, 1882, 8
3, 5875, 3
3, 7134, 2
3, 5961, 8
3, 3322, 1
3, 6720, 2
3, 5854, 1
3, 310, 1
4, 7070, 1
4, 4336, 1
4, 3792, 1
4, 6726, 1
4, 3779, 1
4, 1576, 1
4, 2812, 3
4, 4027, 1
4, 658, 2
4, 2908, 1
4, 6500, 1
4, 4919, 1
4, 6443, 1
4, 5877, 2
4, 3007, 1
4, 3548, 1
4, 2431, 1
4, 1392, 1
4, 352, 2
4, 4531, 1
4, 3100, 1
4, 3125, 1
4, 2586, 1
4, 4893, 1
4, 7392, 1
4, 525, 1
4, 1598, 1
4, 6142, 1
4, 4744, 1
4, 952, 1
4, 4420, 1
4, 5124, 1
4, 4522, 1
4, 554, 2
4, 1489, 1
4, 1177, 3
4, 609, 1
4, 3977, 2
4, 7075, 2
4, 5467, 1
4, 3686, 2
4, 3539, 1
4, 3406, 1
4, 5263, 1
4, 5471, 1
4, 1087, 1
4, 3472, 1
4, 863, 1
4, 4238, 1
4, 3453, 1
4, 1794, 2
4, 415, 2
4, 2178, 1
4, 267, 2
4, 4812, 1
4, 4279, 1
4, 1052, 1
4, 6323, 1
4, 1634, 1
4, 4163, 1
4, 1663, 1
4, 3579, 1
4, 6217, 1
4, 3623, 1
4, 1351, 2
4, 2734, 1
4, 1701, 1
4, 3845, 1
4, 217, 1
4, 2809, 2
4, 763, 3
4, 1114, 1
4, 6285, 3
4, 3420, 1
4, 5395, 1
4, 6291, 1
4, 3193, 1
4, 6838, 1
4, 667, 1
4, 2763, 1
4, 6418, 1
4, 279, 1
4, 6203, 1
4, 513, 2
4, 5670, 1
4, 4512, 1
4, 372, 1
4, 1306, 1
4, 5341, 1
4, 4622, 1
4, 7355, 1
4, 3690, 2
4, 5892, 3
4, 7284, 1
4, 2285, 1
4, 3097, 1
4, 4878, 1
4, 4818, 3
4, 1850, 1
4, 3002, 1
4, 948, 2
4, 5849, 1
4, 5087, 1
4, 5534, 1
4, 1433, 2
4, 5720, 1
4, 562, 1
4, 6668, 1
4, 4647, 2
4, 4161, 2
4, 1255, 1
4, 4957, 2
4, 3141, 1
4, 5430, 2
4, 5106, 2
4, 4550, 2
4, 6186, 2
4, 1206, 1
4, 6138, 3
4, 7034, 1
4, 662, 4
4, 3634, 2
4, 2214, 1
4, 4190, 2
4, 2435, 1
4, 3355, 1
4, 905, 1
4, 2113, 2
4, 3378, 1
4, 901, 1
4, 5881, 3
4, 2745, 1
4, 4474, 2
4, 3805, 1
4, 141, 1
4, 3375, 1
4, 765, 1
4, 4660, 1
4, 495, 2
4, 3158, 1
4, 4757, 1
4, 3352, 1
4, 2728, 2
4, 631, 1
4, 5646, 1
4, 5772, 1
4, 2737, 1
4, 3679, 1
4, 6815, 1
4, 4933, 1
4, 1245, 1
4, 2916, 1
4, 5218, 2
4, 1997, 2
4, 5434, 1
4, 1478, 1
4, 5221, 1
4, 4438, 1
4, 971, 3
4, 4785, 2
4, 1673, 1
4, 6685, 1
4, 4080, 1
4, 7107, 1
4, 4874, 1
4, 5360, 1
4, 2262, 1
4, 5655, 1
4, 4365, 1
4, 1619, 1
4, 5841, 1
4, 3937, 1
4, 1144, 1
4, 1507, 1
4, 4730, 1
4, 6134, 3
4, 4317, 1
4, 6660, 1
4, 1925, 2
4, 5524, 1
4, 6718, 1
4, 6970, 1
4, 711, 1
4, 2693, 2
4, 192, 2
4, 3500, 1
4, 5414, 1
4, 1480, 1
4, 532, 1
4, 5875, 1
4, 5961, 2
4, 4539, 3
5, 7310, 3
5, 6393, 2
5, 1371, 1
5, 3766, 4
5, 6206, 1
5, 6410, 1
5, 7288, 1
5, 566, 1
5, 6202, 2
5, 4613, 1
5, 2594, 1
5, 6224, 1
5, 3646, 5
5, 7286, 2
5, 5065, 1
5, 1649, 3
5, 1593, 1
5, 2765, 2
5, 3792, 24
5, 6275, 2
5, 7376, 3
5, 4171, 2
5, 376, 1
5, 1233, 1
5, 618, 1
5, 7104, 1
5, 4211, 11
5, 5262, 2
5, 4505, 7
5, 2007, 1
5, 7306, 1
5, 549, 1
5, 2576, 1
5, 1047, 1
5, 1579, 2
5, 4486, 2
5, 1225, 3
5, 799, 3
5, 6761, 2
5, 3151, 2
5, 4191, 4
5, 5109, 1
5, 616, 1
5, 3820, 1
5, 2743, 2
5, 3423, 1
5, 2908, 3
5, 7397, 1
5, 7316, 7
5, 625, 1
5, 3952, 1
5, 4, 1
5, 6705, 1
5, 6469, 1
5, 4178, 1
5, 197, 1
5, 1811, 1
5, 2501, 1
5, 6070, 3
5, 1831, 1
5, 5477, 3
5, 5461, 1
5, 2658, 1
5, 5883, 1
5, 10, 3
5, 5588, 3
5, 3665, 1
5, 3726, 1
5, 4408, 1
5, 2647, 6
5, 5827, 4
5, 5277, 15
5, 1567, 5
5, 1150, 4
5, 5897, 2
5, 5615, 3
5, 1512, 2
5, 2205, 3
5, 3548, 3
5, 5539, 9
5, 5596, 3
5, 5297, 1
5, 6197, 1
5, 3584, 1
5, 2130, 1
5, 4531, 2
5, 2006, 1
5, 1972, 2
5, 1414, 9
5, 2997, 3
5, 1656, 1
5, 394, 1
5, 7329, 1
5, 7067, 2
5, 178, 1
5, 4410, 4
5, 3177, 1
5, 2762, 1
5, 5989, 1
5, 5068, 16
5, 6539, 1
5, 6399, 2
5, 731, 1
5, 4978, 1
5, 4849, 2
5, 5927, 3
5, 3286, 1
5, 6233, 1
5, 3043, 1
5, 5993, 1
5, 3597, 1
5, 2482, 1
5, 4948, 2
5, 2256, 1
5, 4892, 1
5, 1143, 1
5, 1346, 2
5, 1846, 3
5, 2661, 1
5, 1318, 1
5, 1898, 4
5, 6142, 1
5, 1547, 1
5, 7358, 1
5, 5839, 1
5, 6008, 1
5, 6298, 2
5, 5831, 2
5, 5808, 3
5, 3034, 3
5, 597, 1
5, 7295, 1
5, 932, 1
5, 4101, 1
5, 3028, 1
5, 952, 1
5, 3122, 1
5, 5728, 1
5, 6062, 1
5, 2348, 1
5, 5143, 1
5, 3593, 1
5, 4522, 2
5, 3428, 1
5, 527, 1
5, 5755, 3
5, 7200, 2
5, 6102, 3
5, 5817, 1
5, 175, 1
5, 7332, 1
5, 4968, 1
5, 1917, 1
5, 4150, 1
5, 453, 2
5, 6038, 2
5, 6988, 1
5, 7051, 2
5, 3922, 1
5, 6546, 1
5, 1476, 1
5, 3000, 1
5, 5086, 1
5, 6742, 1
5, 5781, 2
5, 6757, 1
5, 3894, 1
5, 1762, 2
5, 2462, 1
5, 6799, 2
5, 3056, 2
5, 5035, 4
5, 2649, 1
5, 5802, 1
5, 1437, 1
5, 1855, 1
5, 5373, 3
5, 6161, 1
5, 6117, 1
5, 3050, 4
5, 173, 1
5, 2555, 1
5, 1792, 1
5, 2604, 2
5, 6820, 1
5, 267, 2
5, 2578, 2
5, 5618, 4
5, 1128, 3
5, 2068, 1
5, 2801, 1
5, 1841, 1
5, 6543, 1
5, 7420, 2
5, 5886, 1
5, 3307, 4
5, 4764, 1
5, 4751, 2
5, 7422, 1
5, 2771, 1
5, 4786, 5
5, 563, 5
5, 574, 1
5, 1035, 1
5, 3809, 1
5, 6523, 10
5, 270, 1
5, 189, 1
5, 4043, 1
5, 6549, 1
5, 3130, 1
5, 2289, 2
5, 3312, 1
5, 232, 1
5, 5776, 1
5, 6488, 1
5, 4603, 2
5, 90, 1
5, 2464, 1
5, 3473, 3
5, 105, 1
5, 5908, 1
5, 3403, 1
5, 6862, 2
5, 2381, 2
5, 5946, 3
5, 1454, 1
5, 2572, 1
5, 1836, 4
5, 7340, 1
5, 7143, 1
5, 1049, 1
5, 359, 1
5, 2825, 1
5, 5572, 1
5, 3940, 1
5, 6324, 1
5, 4569, 1
5, 1210, 2
5, 2760, 1
5, 3611, 1
5, 217, 2
5, 2831, 1
5, 474, 5
5, 6709, 2
5, 1974, 2
5, 3641, 1
5, 5490, 1
5, 5161, 1
5, 5147, 1
5, 3651, 1
5, 5717, 1
5, 3813, 1
5, 6547, 1
5, 6171, 1
5, 1268, 1
5, 7263, 79
5, 4341, 1
5, 4959, 2
5, 7264, 1
5, 6113, 3
5, 3226, 3
5, 6402, 2
5, 4507, 1
5, 6092, 2
5, 5376, 1
5, 103, 2
5, 3524, 1
5, 3984, 5
5, 5971, 3
5, 2595, 1
5, 63, 1
5, 2422, 1
5, 1554, 1
5, 585, 1
5, 4814, 2
5, 6767, 4
5, 317, 1
5, 2237, 1
5, 2149, 2
5, 3261, 2
5, 6780, 2
5, 3960, 1
5, 3004, 4
5, 1103, 1
5, 6674, 1
5, 3912, 2
5, 5727, 3
5, 5051, 1
5, 2108, 1
5, 6273, 1
5, 3564, 2
5, 3933, 1
5, 3196, 7
5, 5255, 2
5, 33, 6
5, 5702, 8
5, 4504, 4
5, 3210, 3
5, 6824, 3
5, 2210, 1
5, 2361, 3
5, 582, 1
5, 7050, 4
5, 2635, 2
5, 1039, 1
5, 57, 1
5, 2840, 6
5, 6941, 1
5, 1393, 1
5, 1379, 9
5, 6274, 1
5, 2709, 2
5, 1757, 1
5, 557, 2
5, 202, 1
5, 6682, 1
5, 4641, 1
5, 3325, 1
5, 751, 1
5, 5819, 1
5, 4141, 1
5, 1702, 1
5, 513, 7
5, 6959, 1
5, 473, 3
5, 5074, 17
5, 4034, 6
5, 4177, 1
5, 837, 1
5, 3436, 1
5, 2703, 5
5, 6053, 2
5, 6044, 1
5, 6854, 3
5, 5225, 1
5, 3195, 1
5, 4749, 1
5, 5334, 4
5, 2685, 1
5, 7301, 1
5, 507, 1
5, 3957, 1
5, 1994, 1
5, 2596, 4
5, 6028, 2
5, 3916, 1
5, 4052, 2
5, 2201, 1
5, 6640, 1
5, 363, 1
5, 1979, 2
5, 6127, 1
5, 3490, 1
5, 6940, 5
5, 2335, 1
5, 4833, 3
5, 6821, 1
5, 7229, 4
5, 6048, 2
5, 7355, 4
5, 4252, 1
5, 3033, 1
5, 5355, 2
5, 6639, 1
5, 6695, 2
5, 2889, 1
5, 1588, 1
5, 3169, 3
5, 922, 2
5, 3612, 8
5, 2274, 1
5, 6559, 1
5, 4659, 1
5, 2700, 1
5, 5836, 1
5, 4803, 4
5, 3271, 1
5, 6334, 1
5, 5140, 1
5, 4589, 1
5, 6873, 2
5, 6302, 1
5, 4777, 3
5, 5820, 3
5, 6361, 4
5, 1713, 5
5, 6850, 3
5, 5272, 1
5, 7284, 4
5, 8, 1
5, 3592, 8
5, 949, 2
5, 6797, 1
5, 6993, 1
5, 1194, 2
5, 3031, 1
5, 4885, 1
5, 3331, 1
5, 1134, 9
5, 3015, 1
5, 5315, 1
5, 5369, 6
5, 5037, 1
5, 4335, 3
5, 6632, 6
5, 3045, 2
5, 3962, 1
5, 4908, 9
5, 5752, 2
5, 7299, 1
5, 2540, 1
5, 3934, 1
5, 2656, 1
5, 613, 10
5, 4045, 1
5, 6458, 3
5, 190, 2
5, 7364, 1
5, 6613, 4
5, 5982, 1
5, 622, 1
5, 5745, 1
5, 2118, 1
5, 7400, 1
5, 1665, 1
5, 5534, 1
5, 5393, 1
5, 1490, 3
5, 843, 1
5, 3023, 1
5, 5204, 1
5, 3391, 2
5, 6095, 4
5, 6491, 2
5, 674, 3
5, 986, 1
5, 434, 1
5, 4151, 1
5, 5187, 1
5, 6829, 1
5, 989, 1
5, 6147, 2
5, 1104, 19
5, 1581, 1
5, 4276, 3
5, 4661, 3
5, 4458, 1
5, 4310, 1
5, 2339, 1
5, 6590, 1
5, 1255, 1
5, 5378, 1
5, 4957, 3
5, 6058, 3
5, 996, 2
5, 5230, 3
5, 955, 1
5, 7148, 3
5, 5645, 3
5, 5680, 2
5, 1266, 2
5, 681, 2
5, 1698, 2
5, 1907, 1
5, 1206, 10
5, 5879, 1
5, 6187, 4
5, 108, 2
5, 6433, 1
5, 4388, 5
5, 6230, 1
5, 5097, 1
5, 4144, 5
5, 3389, 2
5, 7249, 1
5, 1818, 1
5, 1817, 2
5, 494, 3
5, 1717, 2
5, 4637, 2
5, 6694, 1
5, 71, 1
5, 4829, 3
5, 3460, 2
5, 3923, 1
5, 2075, 1
5, 4190, 3
5, 5532, 2
5, 6526, 11
5, 6908, 1
5, 3146, 2
5, 475, 1
5, 6040, 1
5, 5689, 2
5, 2153, 1
5, 5893, 4
5, 4990, 1
5, 1822, 1
5, 6900, 1
5, 3501, 3
5, 905, 1
5, 601, 2
5, 4269, 1
5, 1977, 1
5, 901, 2
5, 1533, 2
5, 2628, 2
5, 3233, 1
5, 2949, 2
5, 125, 3
5, 141, 2
5, 805, 1
5, 1948, 2
5, 2380, 4
5, 5139, 1
5, 6715, 6
5, 1169, 4
5, 2458, 1
5, 1059, 1
5, 1409, 1
5, 1139, 1
5, 5729, 2
5, 1772, 2
5, 756, 1
5, 2947, 1
5, 6946, 1
5, 780, 1
5, 3742, 1
5, 2372, 1
5, 5563, 5
5, 5544, 1
5, 2694, 1
5, 714, 1
5, 2485, 4
5, 151, 7
5, 1198, 1
5, 906, 1
5, 2857, 1
5, 3918, 1
5, 4939, 1
5, 424, 1
5, 1428, 1
5, 4702, 1
5, 2333, 1
5, 6415, 1
5, 3784, 1
5, 2781, 1
5, 631, 1
5, 1387, 1
5, 5309, 2
5, 2948, 1
5, 225, 1
5, 5359, 1
5, 4738, 1
5, 5573, 4
5, 1119, 3
5, 3329, 1
5, 5260, 1
5, 2185, 1
5, 2295, 2
5, 6887, 3
5, 4830, 1
5, 5962, 1
5, 349, 6
5, 4605, 2
5, 1500, 3
5, 5799, 2
5, 4575, 3
5, 4381, 1
5, 2950, 1
5, 4287, 1
5, 3435, 3
5, 2397, 2
5, 6815, 1
5, 239, 1
5, 3299, 1
5, 201, 5
5, 1384, 1
5, 7041, 1
5, 3077, 3
5, 5800, 1
5, 3566, 1
5, 5024, 1
5, 5110, 1
5, 2924, 4
5, 3950, 7
5, 492, 3
5, 2091, 1
5, 2238, 4
5, 4770, 1
5, 6239, 1
5, 6783, 3
5, 328, 1
5, 5555, 9
5, 1445, 4
5, 2827, 1
